15;29;2;3;3;19
15;29;2;5;3;19
15;29;2;7;3;18
15;30;0;1;3;20
15;30;0;3;3;19
15;30;0;5;3;18
15;30;0;7;3;19
15;30;1;1;3;19
15;30;1;3;3;19
15;30;1;5;3;20
15;30;1;7;3;20
15;30;2;1;3;19
15;30;2;3;3;20
15;30;2;5;3;18
15;30;2;7;3;19
15;31;0;1;3;20
15;31;0;3;3;19
15;31;0;5;3;19
15;31;0;7;3;19
15;31;1;1;5;20
15;31;1;3;3;20
15;31;1;5;3;20
15;31;1;7;3;19
15;31;2;1;3;19
15;31;2;3;3;20
15;31;2;5;3;20
15;31;2;7;3;19
15;32;0;1;3;20
15;32;0;3;3;19
15;32;0;5;3;18
15;32;0;7;3;19
15;32;1;1;3;21
15;32;1;3;3;19
15;32;1;5;3;17
15;32;1;7;3;20
15;32;2;1;3;20
15;32;2;3;3;20
15;32;2;5;3;19
15;32;2;7;3;19
15;33;0;1;3;20
15;33;0;3;3;19
15;33;0;5;3;19
15;33;0;7;3;19
15;33;1;1;3;20
15;33;1;3;3;19
15;33;1;5;3;18
15;33;1;7;3;18
15;33;2;1;3;20
15;33;2;3;3;18
15;33;2;5;3;18
15;33;2;7;3;19
15;34;0;1;3;19
15;34;0;3;3;19
15;34;0;5;3;19
15;34;0;7;3;18
15;34;1;1;3;18
15;34;1;3;3;20
15;34;1;5;3;19
15;34;1;7;3;19
15;34;2;1;3;20
15;34;2;3;3;20
15;34;2;5;3;19
15;34;2;7;3;18
15;35;0;1;3;20
15;35;0;3;3;19
15;35;0;5;3;18
15;35;0;7;3;19
15;35;1;1;3;21
15;35;1;3;3;18
15;35;1;5;3;20
15;35;1;7;3;19
15;35;2;1;3;20
15;35;2;3;3;18
15;35;2;5;3;19
15;35;2;7;3;18
15;36;0;1;3;19
15;36;0;3;3;19
15;36;0;5;3;19
15;36;0;7;3;18
15;36;1;1;3;19
15;36;1;3;3;20
15;36;1;5;3;18
15;36;1;7;3;20
15;36;2;1;3;20
15;36;2;3;3;18
15;36;2;5;3;19
15;36;2;7;3;18
15;37;0;1;3;18
15;37;0;3;3;19
15;37;0;5;3;19
15;37;0;7;3;19
15;37;1;1;3;20
15;37;1;3;4;20
15;37;1;5;3;21
15;37;1;7;3;20
15;37;2;1;3;19
15;37;2;3;3;20
15;37;2;5;3;18
15;37;2;7;3;19
15;38;0;1;3;20
15;38;0;3;3;18
15;38;0;5;3;19
15;38;0;7;3;18
15;38;1;1;4;19
15;38;1;3;3;21
15;38;1;5;3;19
15;38;1;7;3;18
15;38;2;1;3;20
15;38;2;3;3;19
15;38;2;5;3;18
15;38;2;7;3;18
15;39;0;1;3;20
15;39;0;3;3;19
15;39;0;5;3;18
15;39;0;7;3;18
15;39;1;1;3;20
15;39;1;3;3;20
15;39;1;5;3;20
15;39;1;7;3;19
15;39;2;1;3;20
15;39;2;3;3;20
15;39;2;5;3;18
15;39;2;7;3;18
15;40;0;1;3;20
15;40;0;3;3;18
15;40;0;5;3;19
15;40;0;7;3;19
15;40;1;1;3;19
15;40;1;3;3;19
15;40;1;5;3;19
15;40;1;7;3;19
15;40;2;1;3;19
15;40;2;3;3;20
15;40;2;5;3;19
15;40;2;7;3;18
15;41;0;1;3;18
15;41;0;3;3;19
15;41;0;5;3;19
15;41;0;7;3;18
15;41;1;1;4;20
15;41;1;3;3;19
15;41;1;5;3;20
15;41;1;7;3;19
15;41;2;1;3;19
15;41;2;3;3;18
15;41;2;5;3;18
15;41;2;7;3;18
15;42;0;1;3;19
15;42;0;3;3;19
15;42;0;5;3;18
15;42;0;7;3;18
15;42;1;1;4;20
15;42;1;3;4;20
15;42;1;5;3;19
15;42;1;7;3;20
15;42;2;1;3;20
15;42;2;3;3;19
15;42;2;5;3;18
15;42;2;7;3;18
15;43;0;1;3;19
15;43;0;3;3;19
15;43;0;5;3;19
15;43;0;7;3;18
15;43;1;1;3;20
15;43;1;3;3;19
15;43;1;5;3;20
15;43;1;7;3;19
15;43;2;1;3;20
15;43;2;3;3;20
15;43;2;5;3;19
15;43;2;7;3;18
15;44;0;1;3;20
15;44;0;3;3;19
15;44;0;5;3;19
15;44;0;7;3;18
15;44;1;1;4;20
15;44;1;3;3;20
15;44;1;5;3;20
15;44;1;7;3;16
15;44;2;1;3;19
15;44;2;3;3;20
15;44;2;5;3;18
15;44;2;7;3;19
15;45;0;1;3;19
15;45;0;3;3;18
15;45;0;5;3;19
15;45;0;7;3;19
15;45;1;1;3;20
15;45;1;3;3;18
15;45;1;5;3;20
15;45;1;7;3;20
15;45;2;1;3;20
15;45;2;3;3;19
15;45;2;5;3;19
15;45;2;7;3;18
15;46;0;1;3;19
15;46;0;3;3;18
15;46;0;5;3;18
15;46;0;7;3;18
15;46;1;1;4;17
15;46;1;3;3;20
15;46;1;5;3;19
15;46;1;7;3;20
15;46;2;1;3;20
15;46;2;3;3;20
15;46;2;5;3;19
15;46;2;7;3;19
15;47;0;1;3;20
15;47;0;3;3;19
15;47;0;5;3;19
15;47;0;7;3;18
15;47;1;1;4;19
15;47;1;3;3;20
15;47;1;5;3;20
15;47;1;7;3;19
15;47;2;1;3;20
15;47;2;3;3;18
15;47;2;5;3;18
15;47;2;7;3;19
15;48;0;1;3;18
15;48;0;3;3;19
15;48;0;5;3;18
15;48;0;7;3;18
15;48;1;1;3;20
15;48;1;3;3;20
15;48;1;5;3;19
15;48;1;7;3;20
15;48;2;1;3;20
15;48;2;3;3;19
15;48;2;5;3;19
15;48;2;7;3;18
15;49;0;1;3;19
15;49;0;3;3;18
15;49;0;5;3;18
15;49;0;7;3;19
15;49;1;1;3;20
15;49;1;3;3;21
15;49;1;5;3;18
15;49;1;7;3;20
15;49;2;1;3;20
15;49;2;3;3;19
15;49;2;5;3;19
15;49;2;7;3;19
15;50;0;1;3;18
15;50;0;3;3;18
15;50;0;5;3;19
15;50;0;7;3;18
15;50;1;1;3;21
15;50;1;3;3;20
15;50;1;5;3;18
15;50;1;7;3;17
15;50;2;1;3;20
15;50;2;3;3;19
15;50;2;5;3;19
15;50;2;7;3;18
15;51;0;1;3;18
15;51;0;3;3;19
15;51;0;5;3;19
15;51;0;7;3;19
15;51;1;1;4;20
15;51;1;3;4;18
15;51;1;5;3;19
15;51;1;7;3;19
15;51;2;1;3;20
15;51;2;3;3;19
15;51;2;5;3;19
15;51;2;7;3;19
15;52;0;1;3;19
15;52;0;3;3;18
15;52;0;5;3;19
15;52;0;7;3;18
15;52;1;1;3;19
15;52;1;3;3;20
15;52;1;5;3;18
15;52;1;7;3;20
15;52;2;1;3;18
15;52;2;3;3;20
15;52;2;5;3;18
15;52;2;7;3;19
15;53;0;1;3;20
15;53;0;3;3;19
15;53;0;5;3;18
15;53;0;7;3;18
15;53;1;1;3;19
15;53;1;3;3;21
15;53;1;5;3;18
15;53;1;7;3;19
15;53;2;1;3;19
15;53;2;3;3;19
15;53;2;5;3;19
15;53;2;7;3;18
15;54;0;1;3;19
15;54;0;3;3;18
15;54;0;5;3;19
15;54;0;7;3;18
15;54;1;1;3;21
15;54;1;3;3;20
15;54;1;5;3;20
15;54;1;7;3;18
15;54;2;1;3;18
15;54;2;3;3;19
15;54;2;5;3;18
15;54;2;7;3;19
15;55;0;1;3;20
15;55;0;3;3;18
15;55;0;5;3;19
15;55;0;7;3;18
15;55;1;1;4;20
15;55;1;3;4;20
15;55;1;5;3;20
15;55;1;7;3;19
15;55;2;1;3;19
15;55;2;3;3;18
15;55;2;5;3;19
15;55;2;7;3;19
15;56;0;1;3;20
15;56;0;3;3;18
15;56;0;5;3;18
15;56;0;7;3;18
15;56;1;1;4;20
15;56;1;3;3;21
15;56;1;5;3;20
15;56;1;7;3;20
15;56;2;1;3;18
15;56;2;3;3;19
15;56;2;5;3;19
15;56;2;7;3;19
15;57;0;1;3;20
15;57;0;3;3;19
15;57;0;5;3;19
15;57;0;7;3;18
15;57;1;1;3;20
15;57;1;3;3;19
15;57;1;5;3;20
15;57;1;7;3;18
15;57;2;1;3;19
15;57;2;3;3;19
15;57;2;5;3;19
15;57;2;7;3;19
15;58;0;1;3;20
15;58;0;3;3;19
15;58;0;5;3;19
15;58;0;7;3;18
15;58;1;1;3;20
15;58;1;3;3;20
15;58;1;5;3;19
15;58;1;7;3;20
15;58;2;1;3;20
15;58;2;3;3;19
15;58;2;5;3;18
15;58;2;7;3;19
15;59;0;1;3;19
15;59;0;3;3;19
15;59;0;5;3;18
15;59;0;7;3;18
15;59;1;1;3;20
15;59;1;3;4;17
15;59;1;5;3;19
15;59;1;7;3;20
15;59;2;1;3;20
15;59;2;3;3;20
15;59;2;5;3;19
15;59;2;7;3;19
15;60;0;1;3;19
15;60;0;3;3;19
15;60;0;5;3;18
15;60;0;7;3;18
15;60;1;1;4;20
15;60;1;3;3;20
15;60;1;5;3;17
15;60;1;7;3;18
15;60;2;1;3;19
15;60;2;3;3;19
15;60;2;5;3;18
15;60;2;7;3;19
15;61;0;1;3;18
15;61;0;3;3;19
15;61;0;5;3;18
15;61;0;7;3;18
15;61;1;1;4;20
15;61;1;3;3;20
15;61;1;5;3;17
15;61;1;7;3;20
15;61;2;1;3;19
15;61;2;3;3;18
15;61;2;5;3;19
15;61;2;7;3;18
15;62;0;1;3;20
15;62;0;3;3;19
15;62;0;5;3;18
15;62;0;7;3;18
15;62;1;1;3;21
15;62;1;3;3;18
15;62;1;5;3;20
15;62;1;7;3;19
15;62;2;1;3;20
15;62;2;3;3;19
15;62;2;5;3;18
15;62;2;7;3;18
15;63;0;1;3;20
15;63;0;3;3;19
15;63;0;5;3;19
15;63;0;7;3;19
15;63;1;1;4;20
15;63;1;3;3;19
15;63;1;5;3;20
15;63;1;7;3;19
15;63;2;1;3;20
15;63;2;3;3;19
15;63;2;5;3;18
15;63;2;7;3;19
15;64;0;1;3;20
15;64;0;3;3;19
15;64;0;5;3;19
15;64;0;7;3;18
15;64;1;1;3;21
15;64;1;3;3;20
15;64;1;5;3;19
15;64;1;7;3;20
15;64;2;1;3;19
15;64;2;3;3;20
15;64;2;5;3;18
15;64;2;7;3;18
15;65;0;1;3;19
15;65;0;3;3;19
15;65;0;5;3;19
15;65;0;7;3;19
15;65;1;1;4;20
15;65;1;3;3;19
15;65;1;5;3;18
15;65;1;7;3;18
15;65;2;1;3;19
15;65;2;3;3;18
15;65;2;5;3;20
15;65;2;7;3;18
15;66;0;1;3;19
15;66;0;3;3;19
15;66;0;5;3;19
15;66;0;7;3;19
15;66;1;1;3;20
15;66;1;3;3;20
15;66;1;5;3;19
15;66;1;7;3;20
15;66;2;1;3;20
15;66;2;3;3;19
15;66;2;5;3;18
15;66;2;7;3;18
15;67;0;1;3;19
15;67;0;3;3;19
15;67;0;5;3;18
15;67;0;7;3;19
15;67;1;1;3;20
15;67;1;3;3;20
15;67;1;5;3;18
15;67;1;7;3;20
15;67;2;1;3;18
15;67;2;3;3;19
15;67;2;5;3;19
15;67;2;7;3;19
15;68;0;1;3;19
15;68;0;3;3;18
15;68;0;5;3;18
15;68;0;7;3;18
15;68;1;1;4;20
15;68;1;3;3;19
15;68;1;5;3;20
15;68;1;7;3;19
15;68;2;1;3;20
15;68;2;3;3;19
15;68;2;5;3;18
15;68;2;7;3;18
15;69;0;1;3;20
15;69;0;3;3;19
15;69;0;5;3;18
15;69;0;7;3;18
15;69;1;1;4;17
15;69;1;3;3;19
15;69;1;5;3;20
15;69;1;7;3;20
15;69;2;1;3;20
15;69;2;3;3;19
15;69;2;5;3;18
15;69;2;7;3;19
15;70;0;1;3;19
15;70;0;3;3;18
15;70;0;5;3;18
15;70;0;7;3;18
15;70;1;1;4;19
15;70;1;3;3;19
15;70;1;5;3;18
15;70;1;7;3;20
15;70;2;1;3;19
15;70;2;3;3;19
15;70;2;5;3;20
15;70;2;7;3;18
15;71;0;1;3;18
15;71;0;3;3;19
15;71;0;5;3;18
15;71;0;7;3;18
15;71;1;1;3;20
15;71;1;3;3;20
15;71;1;5;3;20
15;71;1;7;3;20
15;71;2;1;3;20
15;71;2;3;3;19
15;71;2;5;3;19
15;71;2;7;3;18
15;72;0;1;3;19
15;72;0;3;3;19
15;72;0;5;3;18
15;72;0;7;3;18
15;72;1;1;3;20
15;72;1;3;3;18
15;72;1;5;4;18
15;72;1;7;3;20
15;72;2;1;3;20
15;72;2;3;3;19
15;72;2;5;3;19
15;72;2;7;3;18
15;73;0;1;3;20
15;73;0;3;3;18
15;73;0;5;3;19
15;73;0;7;3;19
15;73;1;1;3;20
15;73;1;3;4;20
15;73;1;5;3;20
15;73;1;7;3;20
15;73;2;1;3;19
15;73;2;3;3;19
15;73;2;5;3;19
15;73;2;7;3;18
15;74;0;1;3;19
15;74;0;3;3;19
15;74;0;5;3;18
15;74;0;7;3;19
15;74;1;1;3;20
15;74;1;3;3;20
15;74;1;5;3;19
15;74;1;7;3;20
15;74;2;1;3;20
15;74;2;3;3;18
15;74;2;5;3;19
15;74;2;7;3;19
15;75;0;1;3;20
15;75;0;3;3;19
15;75;0;5;3;18
15;75;0;7;3;19
15;75;1;1;3;20
15;75;1;3;3;20
15;75;1;5;3;20
15;75;1;7;3;19
15;75;2;1;3;19
15;75;2;3;3;20
15;75;2;5;3;18
15;75;2;7;3;19
15;76;0;1;3;20
15;76;0;3;3;19
15;76;0;5;3;19
15;76;0;7;3;18
15;76;1;1;3;21
15;76;1;3;3;18
15;76;1;5;3;18
15;76;1;7;3;19
15;76;2;1;3;20
15;76;2;3;3;19
15;76;2;5;3;19
15;76;2;7;3;19
15;77;0;1;3;19
15;77;0;3;3;18
15;77;0;5;3;19
15;77;0;7;3;18
15;77;1;1;3;20
15;77;1;3;3;20
15;77;1;5;3;20
15;77;1;7;3;18
15;77;2;1;3;20
15;77;2;3;3;19
15;77;2;5;3;19
15;77;2;7;3;19
15;78;0;1;3;18
15;78;0;3;3;19
15;78;0;5;3;18
15;78;0;7;3;18
15;78;1;1;3;20
15;78;1;3;3;21
15;78;1;5;3;20
15;78;1;7;3;20
15;78;2;1;3;20
15;78;2;3;3;19
15;78;2;5;3;19
15;78;2;7;3;18
15;79;0;1;3;19
15;79;0;3;3;19
15;79;0;5;3;19
15;79;0;7;3;19
15;79;1;1;4;20
15;79;1;3;3;20
15;79;1;5;3;19
15;79;1;7;3;18
15;79;2;1;3;19
15;79;2;3;3;19
15;79;2;5;3;18
15;79;2;7;3;19
15;80;0;1;3;19
15;80;0;3;3;19
15;80;0;5;3;19
15;80;0;7;3;18
15;80;1;1;3;19
15;80;1;3;3;20
15;80;1;5;3;20
15;80;1;7;3;19
15;80;2;1;3;19
15;80;2;3;3;20
15;80;2;5;3;19
15;80;2;7;3;18
15;81;0;1;3;20
15;81;0;3;3;19
15;81;0;5;3;18
15;81;0;7;3;18
15;81;1;1;3;20
15;81;1;3;3;18
15;81;1;5;3;20
15;81;1;7;3;18
15;81;2;1;3;18
15;81;2;3;3;19
15;81;2;5;3;19
15;81;2;7;3;18
15;82;0;1;3;20
15;82;0;3;3;18
15;82;0;5;3;18
15;82;0;7;3;19
15;82;1;1;4;16
15;82;1;3;3;19
15;82;1;5;3;19
15;82;1;7;3;19
15;82;2;1;3;20
15;82;2;3;3;19
15;82;2;5;3;19
15;82;2;7;3;18
15;83;0;1;3;18
15;83;0;3;3;19
15;83;0;5;3;18
15;83;0;7;3;18
15;83;1;1;4;20
15;83;1;3;3;19
15;83;1;5;3;19
15;83;1;7;3;20
15;83;2;1;3;19
15;83;2;3;3;19
15;83;2;5;3;19
15;83;2;7;3;19
15;84;0;1;3;20
15;84;0;3;3;19
15;84;0;5;3;18
15;84;0;7;3;18
15;84;1;1;3;20
15;84;1;3;4;18
15;84;1;5;3;20
15;84;1;7;3;18
15;84;2;1;3;19
15;84;2;3;3;20
15;84;2;5;3;18
15;84;2;7;3;18
15;85;0;1;3;20
15;85;0;3;3;19
15;85;0;5;3;19
15;85;0;7;3;19
15;85;1;1;4;19
15;85;1;3;3;20
15;85;1;5;3;19
15;85;1;7;3;19
15;85;2;1;3;20
15;85;2;3;3;19
15;85;2;5;3;19
15;85;2;7;3;19
15;86;0;1;3;20
15;86;0;3;3;18
15;86;0;5;3;19
15;86;0;7;3;18
15;86;1;1;3;20
15;86;1;3;3;20
15;86;1;5;3;20
15;86;1;7;3;20
15;86;2;1;3;20
15;86;2;3;3;19
15;86;2;5;3;19
15;86;2;7;3;18
15;87;0;1;3;20
15;87;0;3;3;19
15;87;0;5;3;18
15;87;0;7;3;18
15;87;1;1;3;19
15;87;1;3;3;19
15;87;1;5;3;19
15;87;1;7;3;20
15;87;2;1;3;19
15;87;2;3;3;19
15;87;2;5;3;18
15;87;2;7;3;19
15;88;0;1;3;19
15;88;0;3;3;19
15;88;0;5;3;18
15;88;0;7;3;19
15;88;1;1;3;20
15;88;1;3;3;20
15;88;1;5;3;18
15;88;1;7;3;18
15;88;2;1;3;20
15;88;2;3;3;19
15;88;2;5;3;19
15;88;2;7;3;18
15;89;0;1;3;19
15;89;0;3;3;19
15;89;0;5;3;19
15;89;0;7;3;18
15;89;1;1;4;20
15;89;1;3;3;20
15;89;1;5;3;18
15;89;1;7;3;20
15;89;2;1;3;20
15;89;2;3;3;18
15;89;2;5;3;19
15;89;2;7;3;19
15;90;0;1;3;18
15;90;0;3;3;18
15;90;0;5;3;19
15;90;0;7;3;18
15;90;1;1;3;21
15;90;1;3;3;20
15;90;1;5;3;19
15;90;1;7;3;19
15;90;2;1;3;19
15;90;2;3;3;18
15;90;2;5;3;19
15;90;2;7;3;20
15;91;0;1;3;19
15;91;0;3;3;18
15;91;0;5;3;18
15;91;0;7;3;18
15;91;1;1;4;20
15;91;1;3;3;19
15;91;1;5;3;19
15;91;1;7;3;19
15;91;2;1;3;18
15;91;2;3;3;19
15;91;2;5;3;18
15;91;2;7;3;18
15;92;0;1;3;20
15;92;0;3;3;20
15;92;0;5;3;18
15;92;0;7;3;18
15;92;1;1;4;20
15;92;1;3;3;21
15;92;1;5;3;19
15;92;1;7;3;20
15;92;2;1;3;20
15;92;2;3;3;20
15;92;2;5;3;18
15;92;2;7;3;19
15;93;0;1;3;20
15;93;0;3;3;18
15;93;0;5;3;19
15;93;0;7;3;19
15;93;1;1;3;20
15;93;1;3;3;20
15;93;1;5;3;19
15;93;1;7;3;20
15;93;2;1;3;19
15;93;2;3;3;19
15;93;2;5;3;18
15;93;2;7;3;18
15;94;0;1;3;19
15;94;0;3;3;19
15;94;0;5;3;19
15;94;0;7;3;19
15;94;1;1;3;19
15;94;1;3;3;19
15;94;1;5;3;19
15;94;1;7;3;19
15;94;2;1;3;20
15;94;2;3;3;19
15;94;2;5;3;19
15;94;2;7;3;18
15;95;0;1;3;20
15;95;0;3;3;19
15;95;0;5;3;18
15;95;0;7;3;18
15;95;1;1;3;19
15;95;1;3;4;18
15;95;1;5;3;19
15;95;1;7;3;20
15;95;2;1;3;19
15;95;2;3;3;19
15;95;2;5;3;19
15;95;2;7;3;19
15;96;0;1;3;19
15;96;0;3;3;19
15;96;0;5;3;19
15;96;0;7;3;19
15;96;1;1;3;20
15;96;1;3;3;20
15;96;1;5;3;20
15;96;1;7;3;19
15;96;2;1;3;18
15;96;2;3;3;20
15;96;2;5;3;18
15;96;2;7;3;19
15;97;0;1;3;19
15;97;0;3;3;19
15;97;0;5;3;18
15;97;0;7;3;18
15;97;1;1;3;21
15;97;1;3;3;19
15;97;1;5;3;21
15;97;1;7;3;20
15;97;2;1;3;20
15;97;2;3;3;19
15;97;2;5;3;20
15;97;2;7;3;19
15;98;0;1;3;19
15;98;0;3;3;18
